dir,ts,chain,block,addr,devbat,msgid,brake,disc_bits,valve,confirm,db_1,motion,l_batt,light,hex
"r2f","2022-04-10T10:08:41.758","ONLY","BASIC","18151","OK","ONEWAY","GO","ac","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","87 6f 72 d6 30 23 73 8f"
"r2f","2022-04-10T10:08:41.770","ONLY","BASIC","18151","OK","ONEWAY","GO","ac","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","87 6f 72 d6 30 23 73 8f"
"r2f","2022-04-10T10:08:41.781","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:08:41.782","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:08:41.793","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:08:41.858","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:08:41.858","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:08:41.870","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:08:41.933","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:08:41.934","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","3a 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:08:41.946","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:08:42.011","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:08:42.012","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:08:42.025","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:08:42.067","ONLY","BASIC","5048","OK","ONEWAY","NO-GO","24","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d9 51 60 92 00 09 dc 0f"
"r2f","2022-04-10T10:08:42.067","ONLY","BASIC","5048","OK","ONEWAY","NO-GO","24","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d9 51 60 92 00 09 dc 0f"
"r2f","2022-04-10T10:08:42.088","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:08:42.089","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:08:42.100","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:08:42.105","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:08:42.106","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:08:42.112","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:08:42.165","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:08:42.166","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","32 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:08:42.178","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","32 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:08:42.242","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:08:42.243","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:08:42.254","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","03 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:08:43.487","ONLY","BASIC","18151","OK","ONEWAY","GO","f6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","81 b0 32 fb 31 23 73 8f"
"r2f","2022-04-10T10:08:43.488","ONLY","BASIC","18151","OK","ONEWAY","GO","f6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","81 b0 32 fb 31 23 73 8f"
"r2f","2022-04-10T10:08:43.500","ONLY","BASIC","18151","OK","ONEWAY","GO","f6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","81 b0 32 fb 31 23 73 8f"
"r2f","2022-04-10T10:08:43.512","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","84 39 00 97 00 08 e2 0f"
"r2f","2022-04-10T10:08:43.513","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","84 39 00 97 00 08 e2 0f"
"r2f","2022-04-10T10:08:43.535","ONLY","BASIC","18151","OK","ONEWAY","GO","f8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b8 9a b2 fc 31 23 73 8f"
"r2f","2022-04-10T10:08:43.536","ONLY","BASIC","18151","OK","ONEWAY","GO","f8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b8 9a b2 fc 31 23 73 8f"
"r2f","2022-04-10T10:08:43.548","ONLY","BASIC","18151","OK","ONEWAY","GO","f8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b8 9a b2 fc 31 23 73 8f"
"r2f","2022-04-10T10:08:43.551","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:43.552","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:43.572","ONLY","BASIC","5210","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a5 c5 63 80 3f 0a 2d 0f"
"r2f","2022-04-10T10:08:43.613","ONLY","BASIC","18151","OK","ONEWAY","GO","fa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cb 37 32 fd 30 23 73 8f"
"r2f","2022-04-10T10:08:43.614","ONLY","BASIC","18151","OK","ONEWAY","GO","fa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cb 37 32 fd 30 23 73 8f"
"r2f","2022-04-10T10:08:43.626","ONLY","BASIC","18151","OK","ONEWAY","GO","fa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cb 37 32 fd 30 23 73 8f"
"r2f","2022-04-10T10:08:43.691","ONLY","BASIC","18151","OK","ONEWAY","GO","fc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fa 7e 32 fe 30 23 73 8f"
"r2f","2022-04-10T10:08:43.692","ONLY","BASIC","18151","OK","ONEWAY","GO","fc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fa 7e 32 fe 30 23 73 8f"
"r2f","2022-04-10T10:08:43.704","ONLY","BASIC","18151","OK","ONEWAY","GO","fc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","7a 7e 32 fe 30 23 73 8f"
"r2f","2022-04-10T10:08:43.770","ONLY","BASIC","18151","OK","ONEWAY","GO","fe","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","db f0 32 ff 30 23 73 8f"
"r2f","2022-04-10T10:08:43.770","ONLY","BASIC","18151","OK","ONEWAY","GO","fe","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","db f0 32 ff 30 23 73 8f"
"r2f","2022-04-10T10:08:43.782","ONLY","BASIC","18151","OK","ONEWAY","GO","fe","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","db f0 32 ff 30 23 73 8f"
"r2f","2022-04-10T10:08:43.847","ONLY","BASIC","18151","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a1 43 52 80 30 23 73 8f"
"r2f","2022-04-10T10:08:43.848","ONLY","BASIC","18151","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a1 43 52 80 30 23 73 8f"
"r2f","2022-04-10T10:08:43.860","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f3 31 e1 97 00 08 e2 0f"
"r2f","2022-04-10T10:08:43.861","ONLY","BASIC","18151","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a1 43 52 80 30 23 73 8f"
"r2f","2022-04-10T10:08:43.868","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a5 b7 00 96 00 08 e2 0f"
"r2f","2022-04-10T10:08:43.868","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","a5 b7 00 96 00 08 e2 0f"
"r2f","2022-04-10T10:08:43.924","ONLY","BASIC","18151","OK","ONEWAY","GO","02","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","80 cd 52 81 30 23 73 8f"
"r2f","2022-04-10T10:08:43.925","ONLY","BASIC","18151","OK","ONEWAY","GO","02","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","80 cd 52 81 30 23 73 8f"
"r2f","2022-04-10T10:08:43.931","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:43.932","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:43.937","ONLY","BASIC","18151","OK","ONEWAY","GO","02","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","80 cd 52 81 30 23 73 8f"
"r2f","2022-04-10T10:08:44.003","ONLY","BASIC","18151","OK","ONEWAY","GO","04","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 a7 d2 82 31 23 73 8f"
"r2f","2022-04-10T10:08:44.004","ONLY","BASIC","18151","OK","ONEWAY","GO","04","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 a7 d2 82 31 23 73 8f"
"r2f","2022-04-10T10:08:44.015","ONLY","BASIC","18151","OK","ONEWAY","GO","04","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e3 a7 d2 82 31 23 73 8f"
"r2f","2022-04-10T10:08:44.058","ONLY","BASIC","5210","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 cd 82 80 3f 0a 2d 0f"
"r2f","2022-04-10T10:08:44.080","ONLY","BASIC","18151","OK","ONEWAY","GO","06","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c2 29 d2 83 31 23 73 8f"
"r2f","2022-04-10T10:08:44.080","ONLY","BASIC","18151","OK","ONEWAY","GO","06","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c2 29 d2 83 31 23 73 8f"
"r2f","2022-04-10T10:08:44.093","ONLY","BASIC","18151","OK","ONEWAY","GO","06","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c2 29 d2 83 31 23 73 8f"
"r2f","2022-04-10T10:08:44.157","ONLY","BASIC","18151","OK","ONEWAY","GO","08","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fb 03 52 84 31 23 73 8f"
"r2f","2022-04-10T10:08:44.158","ONLY","BASIC","18151","OK","ONEWAY","GO","08","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fb 03 52 84 31 23 73 8f"
"r2f","2022-04-10T10:08:44.170","ONLY","BASIC","18151","OK","ONEWAY","GO","08","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fb 03 52 84 31 23 73 8f"
"r2f","2022-04-10T10:08:44.211","ONLY","BASIC","18151","OK","ONEWAY","GO","0a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","da 8d 52 85 31 23 73 8f"
"r2f","2022-04-10T10:08:44.212","ONLY","BASIC","18151","OK","ONEWAY","GO","0a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","da 8d 52 85 31 23 73 8f"
"r2f","2022-04-10T10:08:44.220","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","84 39 00 97 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.221","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","84 39 00 97 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.224","ONLY","BASIC","18151","OK","ONEWAY","GO","0a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","da 8d 52 85 31 23 73 8f"
"r2f","2022-04-10T10:08:44.235","ONLY","BASIC","18151","OK","ONEWAY","GO","0c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","eb c4 52 86 31 23 73 8f"
"r2f","2022-04-10T10:08:44.236","ONLY","BASIC","18151","OK","ONEWAY","GO","0c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","eb c4 52 86 31 23 73 8f"
"r2f","2022-04-10T10:08:44.248","ONLY","BASIC","18151","OK","ONEWAY","GO","0c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","eb c4 52 86 31 23 73 8f"
"r2f","2022-04-10T10:08:44.277","ONLY","BASIC","5210","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f7 e6 e3 80 3e 0a 2d 0f"
"r2f","2022-04-10T10:08:44.299","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:44.300","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:44.313","ONLY","BASIC","18151","OK","ONEWAY","GO","0e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","98 69 d2 87 30 23 73 8f"
"r2f","2022-04-10T10:08:44.314","ONLY","BASIC","18151","OK","ONEWAY","GO","0e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","98 69 d2 87 30 23 73 8f"
"r2f","2022-04-10T10:08:44.326","ONLY","BASIC","18151","OK","ONEWAY","GO","0e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","98 69 d2 87 30 23 73 8f"
"r2f","2022-04-10T10:08:44.390","ONLY","BASIC","18151","OK","ONEWAY","GO","10","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 72 92 88 30 23 73 8f"
"r2f","2022-04-10T10:08:44.391","ONLY","BASIC","18151","OK","ONEWAY","GO","10","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 72 92 88 30 23 73 8f"
"r2f","2022-04-10T10:08:44.403","ONLY","BASIC","18151","OK","ONEWAY","GO","10","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a5 72 92 88 30 23 73 8f"
"r2f","2022-04-10T10:08:44.411","ONLY","BASIC","5210","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 cd 82 80 3f 0a 2d 0f"
"r2f","2022-04-10T10:08:44.468","ONLY","BASIC","18151","OK","ONEWAY","GO","12","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","84 fc 92 89 30 23 73 8f"
"r2f","2022-04-10T10:08:44.469","ONLY","BASIC","18151","OK","ONEWAY","GO","12","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","84 fc 92 89 30 23 73 8f"
"r2f","2022-04-10T10:08:44.481","ONLY","BASIC","18151","OK","ONEWAY","GO","12","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","84 fc 92 89 30 23 73 8f"
"r2f","2022-04-10T10:08:44.516","ONLY","BASIC","5975","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","8f c6 46 80 5a 0b ab 8f"
"r2f","2022-04-10T10:08:44.521","ONLY","BASIC","5975","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","f8 ce a7 80 5a 0b ab 8f"
"r2f","2022-04-10T10:08:44.548","ONLY","BASIC","18151","OK","ONEWAY","GO","14","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b5 b5 92 8a 30 23 73 8f"
"r2f","2022-04-10T10:08:44.549","ONLY","BASIC","18151","OK","ONEWAY","GO","14","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b5 b5 92 8a 30 23 73 8f"
"r2f","2022-04-10T10:08:44.560","ONLY","BASIC","18151","OK","ONEWAY","GO","14","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b5 b5 92 8a 30 23 73 8f"
"r2f","2022-04-10T10:08:44.562","ONLY","BASIC","5388","OK","ONEWAY","NO-GO","46","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e7 db a0 a3 00 0a 86 0f"
"r2f","2022-04-10T10:08:44.563","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2c","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 bf e1 96 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.564","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","2c","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 bf e1 96 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.575","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b9 22 40 98 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.576","ONLY","BASIC","4548","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","b9 22 40 98 00 08 e2 0f"
"r2f","2022-04-10T10:08:44.590","ONLY","BASIC","18151","OK","ONEWAY","GO","16","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","94 3b 92 8b 30 23 73 8f"
"r2f","2022-04-10T10:08:44.591","ONLY","BASIC","18151","OK","ONEWAY","GO","16","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","94 3b 92 8b 30 23 73 8f"
"r2f","2022-04-10T10:08:44.603","ONLY","BASIC","18151","OK","ONEWAY","GO","16","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","94 3b 92 8b 30 23 73 8f"
"r2f","2022-04-10T10:08:44.626","ONLY","BASIC","18151","OK","ONEWAY","GO","18","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ad 11 12 8c 30 23 73 8f"
"r2f","2022-04-10T10:08:44.627","ONLY","BASIC","18151","OK","ONEWAY","GO","18","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ad 11 12 8c 30 23 73 8f"
"r2f","2022-04-10T10:08:44.639","ONLY","BASIC","18151","OK","ONEWAY","GO","18","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ad 11 12 8c 30 23 73 8f"
"r2f","2022-04-10T10:08:44.647","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:44.648","ONLY","BASIC","97460","OK","ONEWAY","NO-GO","1e","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","bb 88 82 8f 00 be 5a 0f"
"r2f","2022-04-10T10:08:44.705","ONLY","BASIC","18151","OK","ONEWAY","GO","1a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de bc 92 8d 31 23 73 8f"
"r2f","2022-04-10T10:08:44.706","ONLY","BASIC","18151","OK","ONEWAY","GO","1a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de bc 92 8d 31 23 73 8f"
"r2f","2022-04-10T10:08:44.718","ONLY","BASIC","18151","OK","ONEWAY","GO","1a","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","de bc 92 8d 31 23 73 8f"
"r2f","2022-04-10T10:08:44.769","ONLY","BASIC","5210","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","d2 cd 82 80 3f 0a 2d 0f"
"r2f","2022-04-10T10:08:44.786","ONLY","BASIC","18151","OK","ONEWAY","GO","1c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef f5 92 8e 31 23 73 8f"
"r2f","2022-04-10T10:08:44.786","ONLY","BASIC","18151","OK","ONEWAY","GO","1c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef f5 92 8e 31 23 73 8f"
"r2f","2022-04-10T10:08:44.799","ONLY","BASIC","18151","OK","ONEWAY","GO","1c","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef f5 92 8e 31 23 73 8f"
